game_id,season,position,dj_score,wager,correct,coryat_score
847,17,right,9200,3801,FALSE,8200
717,17,returning_champion,5700,5700,TRUE,5700
717,17,middle,8700,2701,FALSE,8700
717,17,right,5700,3500,TRUE,5500
385,17,returning_champion,3300,3000,FALSE,3300
385,17,middle,5100,5000,FALSE,4700
385,17,right,11400,1199,FALSE,10100
1584,17,returning_champion,10400,4500,FALSE,9200
1584,17,middle,1900,1650,FALSE,1900
1584,17,right,7400,7399,FALSE,6800
1583,17,returning_champion,4100,4099,TRUE,3700
1583,17,middle,7600,5000,TRUE,7100
1583,17,right,6200,6000,FALSE,6200
1582,17,returning_champion,5700,2000,FALSE,6400
1582,17,middle,1800,900,FALSE,1800
1582,17,right,4900,1290,FALSE,4900
4609,17,returning_champion,10600,5999,FALSE,7500
4609,17,middle,10800,10401,FALSE,6800
4609,17,right,2300,1000,FALSE,2300
4605,17,returning_champion,3500,3500,FALSE,4000
4605,17,middle,3000,2900,TRUE,3600
4605,17,right,6500,501,TRUE,6500
1581,17,returning_champion,5200,398,TRUE,8200
1581,17,middle,5600,2000,TRUE,5600
1581,17,right,500,100,TRUE,1900
1580,17,returning_champion,5300,100,TRUE,5000
1580,17,middle,6000,2000,FALSE,6000
1580,17,right,2700,2600,FALSE,3900
1579,17,returning_champion,6400,5601,TRUE,6400
1579,17,middle,6000,6000,TRUE,5800
1579,17,right,6000,6000,TRUE,6300
1578,17,returning_champion,9100,6101,TRUE,9600
1578,17,middle,1300,1298,FALSE,1300
1578,17,right,7600,7600,TRUE,7600
1575,17,returning_champion,8800,2201,TRUE,10300
1575,17,middle,2900,2900,TRUE,2900
1575,17,right,5500,3500,FALSE,5500
1574,17,returning_champion,7900,800,FALSE,7900
1574,17,middle,2000,1999,FALSE,1600
1574,17,right,3500,600,TRUE,3000
1573,17,returning_champion,8300,2500,TRUE,6600
1573,17,middle,4800,4700,TRUE,4800
1573,17,right,5300,3001,TRUE,6800
1572,17,returning_champion,7000,6000,TRUE,7300
1572,17,middle,7500,6501,FALSE,6500
1572,17,right,3900,3899,FALSE,3900
2023,17,returning_champion,7200,700,FALSE,7200
2023,17,middle,600,600,FALSE,1000
2023,17,right,3200,7,FALSE,6100
1571,17,returning_champion,9300,1500,TRUE,11100
1571,17,middle,2900,2201,FALSE,2900
1571,17,right,5100,5100,TRUE,7100
1570,17,returning_champion,3900,3900,TRUE,3900
1570,17,middle,4400,4300,TRUE,5400
1570,17,right,8200,1800,TRUE,7000
1569,17,returning_champion,3400,2000,TRUE,3500
1569,17,middle,7300,7300,TRUE,6800
1569,17,right,8000,7000,TRUE,7500
1568,17,returning_champion,3200,3200,FALSE,3200
1568,17,middle,7300,4901,TRUE,7300
1568,17,right,6100,3900,FALSE,6000
1567,17,returning_champion,7000,7000,FALSE,7800
1567,17,middle,9600,4401,FALSE,9600
1567,17,right,4100,4000,TRUE,4100
1566,17,returning_champion,9000,5100,TRUE,10200
1566,17,middle,5400,400,FALSE,5400
1566,17,right,7000,6900,TRUE,5500
1565,17,returning_champion,9200,8000,TRUE,8300
1565,17,middle,8500,8400,FALSE,8500
1565,17,right,4000,3999,FALSE,4000
1564,17,returning_champion,12500,2000,FALSE,10800
1564,17,middle,4800,4700,FALSE,4000
1564,17,right,5200,2250,FALSE,4500
1285,17,returning_champion,13800,3800,FALSE,12400
1285,17,middle,4700,500,TRUE,4900
1285,17,right,1300,1250,FALSE,1300
1284,17,returning_champion,8900,8900,FALSE,6600
1284,17,middle,3100,842,TRUE,3100
1284,17,right,8900,8900,TRUE,8500
1283,17,returning_champion,8500,0,FALSE,8400
1283,17,middle,1400,1399,FALSE,1400
1283,17,right,3000,100,FALSE,4000
1282,17,returning_champion,10400,600,FALSE,10600
1282,17,middle,1200,1200,FALSE,2800
1282,17,right,3500,1000,FALSE,3500
1281,17,returning_champion,8600,5801,TRUE,8300
1281,17,middle,7200,2800,TRUE,5700
1281,17,right,3300,2700,TRUE,3300
1280,17,returning_champion,1500,0,FALSE,1500
1280,17,middle,6000,2000,FALSE,5300
1280,17,right,1600,1600,FALSE,4800
1279,17,returning_champion,7900,1901,TRUE,7900
1279,17,middle,3700,600,TRUE,3700
1279,17,right,4900,3151,TRUE,3900
4603,17,returning_champion,7000,3000,TRUE,7200
4603,17,middle,12100,2500,FALSE,7300
4603,17,right,4600,4600,FALSE,4600
1563,17,returning_champion,11100,1101,FALSE,14000
1563,17,middle,0,N/A,N/A,0
1563,17,right,6100,6100,TRUE,5900
1562,17,returning_champion,5800,5800,FALSE,5400
1562,17,middle,10000,1601,FALSE,8100
1562,17,right,3600,3598,TRUE,3600
4602,17,returning_champion,9700,6000,FALSE,7500
4602,17,middle,7600,7599,TRUE,7100
4602,17,right,5100,4700,TRUE,4800
1561,17,returning_champion,7500,7500,TRUE,6800
1561,17,middle,1000,0,TRUE,1400
1561,17,right,10000,5001,TRUE,7700
1560,17,returning_champion,7300,7101,FALSE,7100
1560,17,middle,7200,6200,FALSE,7100
1560,17,right,2000,1000,TRUE,3500
1559,17,returning_champion,5100,1800,FALSE,5500
1559,17,middle,3400,2000,TRUE,3400
1559,17,right,11100,300,TRUE,10500
1291,17,returning_champion,6700,6600,TRUE,8700
1291,17,middle,1300,1300,TRUE,1300
1291,17,right,5700,5698,FALSE,5700
1558,17,returning_champion,9200,9100,TRUE,5200
1558,17,middle,6500,0,TRUE,6700
1558,17,right,8500,6000,FALSE,8500
1557,17,returning_champion,9000,5500,TRUE,7800
1557,17,middle,5000,4100,TRUE,5000
1557,17,right,7200,2000,TRUE,5800
1556,17,returning_champion,15400,2300,TRUE,9600
1556,17,middle,6500,6000,FALSE,6500
1556,17,right,5500,5000,TRUE,5500
1555,17,returning_champion,5800,5700,FALSE,5600
1555,17,middle,5650,3650,TRUE,6300
1555,17,right,5700,5600,TRUE,5700
1554,17,returning_champion,8900,6100,FALSE,8300
1554,17,middle,7500,7499,FALSE,6200
1554,17,right,7200,7199,FALSE,7200
1553,17,returning_champion,3700,3700,TRUE,3700
1553,17,middle,10000,7000,FALSE,9100
1553,17,right,8300,1701,FALSE,8800
1538,17,returning_champion,3900,3900,TRUE,4400
1538,17,middle,13900,1100,TRUE,10700
1538,17,right,4900,4000,FALSE,4900
1537,17,returning_champion,8400,3600,FALSE,8100
1537,17,middle,9500,2500,TRUE,9500
1537,17,right,2300,2300,FALSE,2300
1536,17,returning_champion,7400,6000,FALSE,7900
1536,17,middle,8800,7400,TRUE,8000
1536,17,right,2900,2900,FALSE,3500
1535,17,returning_champion,4900,3000,TRUE,4900
1535,17,middle,4500,4240,TRUE,5100
1535,17,right,5400,4500,TRUE,4900
1534,17,returning_champion,12000,56,TRUE,11000
1534,17,middle,1900,1900,TRUE,1900
1534,17,right,5300,4300,TRUE,5200
1533,17,returning_champion,11700,83,TRUE,10200
1533,17,middle,4300,4300,TRUE,4300
1533,17,right,5100,3500,FALSE,5100
1532,17,returning_champion,5500,3000,FALSE,5500
1532,17,middle,7600,3500,FALSE,6900
1532,17,right,4800,3000,FALSE,6000
1531,17,returning_champion,6100,3000,TRUE,4800
1531,17,middle,6200,1200,TRUE,6200
1531,17,right,7300,1500,TRUE,6800
1530,17,returning_champion,8000,7000,TRUE,7200
1530,17,middle,7400,1400,TRUE,7400
1530,17,right,9000,2500,FALSE,7800
1529,17,returning_champion,7200,800,FALSE,7500
1529,17,middle,5200,3800,FALSE,4100
1529,17,right,7800,260,FALSE,7600
1528,17,returning_champion,2800,2200,FALSE,4700
1528,17,middle,400,395,FALSE,400
1528,17,right,5000,601,FALSE,5500
1527,17,returning_champion,3700,2000,FALSE,3700
1527,17,middle,2800,1000,FALSE,4000
1527,17,right,9900,1100,FALSE,9400
1526,17,returning_champion,3000,0,FALSE,3700
1526,17,middle,4500,1501,FALSE,5000
1526,17,right,0,N/A,N/A,1000
1525,17,returning_champion,9600,2001,FALSE,8100
1525,17,middle,5800,5000,TRUE,5800
1525,17,right,3000,2500,TRUE,4500
1524,17,returning_champion,7000,2201,FALSE,8300
1524,17,middle,4600,100,FALSE,4600
1524,17,right,5900,3301,TRUE,6900
1523,17,returning_champion,4100,701,FALSE,4100
1523,17,middle,4700,1700,FALSE,4700
1523,17,right,9100,301,TRUE,8700
1522,17,returning_champion,3000,300,FALSE,4000
1522,17,middle,6200,2000,FALSE,5800
1522,17,right,7500,4905,FALSE,6800
1521,17,returning_champion,13000,800,TRUE,10600
1521,17,middle,5800,5799,FALSE,5800
1521,17,right,6100,6099,FALSE,4700
1520,17,returning_champion,6100,6100,TRUE,6100
1520,17,middle,5000,500,TRUE,4000
1520,17,right,7500,5500,FALSE,6300
1494,17,returning_champion,10300,2000,TRUE,10200
1494,17,middle,3200,3199,TRUE,5200
1494,17,right,3600,3000,FALSE,5600
1493,17,returning_champion,8400,2000,TRUE,9000
1493,17,middle,5000,4750,TRUE,5000
1493,17,right,4700,0,FALSE,5900
1492,17,returning_champion,3500,3500,FALSE,3500
1492,17,middle,13400,4000,TRUE,10000
1492,17,right,3000,3000,FALSE,3000
1491,17,returning_champion,9100,100,FALSE,9100
1491,17,middle,5700,0,FALSE,5000
1491,17,right,6800,6795,FALSE,7000
1275,17,returning_champion,7400,3400,TRUE,7200
1275,17,middle,5400,5001,TRUE,6000
1275,17,right,5200,5200,FALSE,5200
1490,17,returning_champion,7000,1800,FALSE,6900
1490,17,middle,4400,4400,FALSE,5400
1490,17,right,3000,2999,FALSE,3000
1489,17,returning_champion,5400,1800,FALSE,6300
1489,17,middle,1800,1800,FALSE,1600
1489,17,right,-200,N/A,N/A,-200
1488,17,returning_champion,10200,200,TRUE,10200
1488,17,middle,1000,400,TRUE,1400
1488,17,right,5000,4000,TRUE,5700
1487,17,returning_champion,4900,1200,FALSE,6300
1487,17,middle,5900,3901,FALSE,5900
1487,17,right,4900,4900,TRUE,4900
1486,17,returning_champion,10400,6800,TRUE,10500
1486,17,middle,1200,601,FALSE,1200
1486,17,right,8600,5500,TRUE,7300
1485,17,returning_champion,5900,500,FALSE,5300
1485,17,middle,3200,2800,FALSE,4200
1485,17,right,6400,5500,FALSE,6200
1484,17,returning_champion,10100,100,TRUE,10200
1484,17,middle,4000,2500,FALSE,4000
1484,17,right,3200,200,TRUE,3200
1500,17,returning_champion,10300,200,TRUE,11600
1500,17,middle,5000,0,TRUE,4600
1500,17,right,1200,1000,FALSE,1200
1499,17,returning_champion,5800,1000,FALSE,5800
1499,17,middle,6200,6200,TRUE,6200
1499,17,right,6200,6200,FALSE,5900
1515,17,returning_champion,1100,1000,FALSE,2600
1515,17,middle,4000,3800,FALSE,5200
1515,17,right,5000,3001,FALSE,5000
1514,17,returning_champion,4300,4210,TRUE,3800
1514,17,middle,4800,4699,TRUE,6300
1514,17,right,8500,1101,FALSE,8300
1513,17,returning_champion,-1400,N/A,N/A,-400
1513,17,middle,4700,4700,FALSE,5700
1513,17,right,7200,2210,FALSE,6200
1512,17,returning_champion,7600,5300,FALSE,8500
1512,17,middle,6400,3000,FALSE,4200
1512,17,right,3000,2500,FALSE,3000
1511,17,returning_champion,8000,1000,TRUE,10000
1511,17,middle,-1400,N/A,N/A,-900
1511,17,right,3300,3000,FALSE,3300
1510,17,returning_champion,5600,3000,TRUE,6300
1510,17,middle,1600,1600,FALSE,3600
1510,17,right,6000,5601,TRUE,6000
1509,17,returning_champion,11900,6500,FALSE,9400
1509,17,middle,2300,2300,FALSE,2300
1509,17,right,9200,1700,FALSE,9100
1508,17,returning_champion,3800,1200,FALSE,5800
1508,17,middle,1400,1000,TRUE,1800
1508,17,right,2500,500,FALSE,2500
1507,17,returning_champion,7000,3000,TRUE,7000
1507,17,middle,7800,6201,FALSE,7800
1507,17,right,6600,401,FALSE,6200
1506,17,returning_champion,11200,4200,TRUE,8800
1506,17,middle,7700,4200,TRUE,7300
1506,17,right,5100,3000,FALSE,5100
1505,17,returning_champion,1600,1500,FALSE,2400
1505,17,middle,6500,6500,FALSE,6500
1505,17,right,7200,5800,FALSE,7200
2015,17,returning_champion,10600,1200,TRUE,9500
2015,17,middle,3800,3800,FALSE,3800
2015,17,right,4700,3800,TRUE,4700
1504,17,returning_champion,10000,0,FALSE,9800
1504,17,middle,4400,0,TRUE,4400
1504,17,right,2200,2200,FALSE,3100
1503,17,returning_champion,12000,100,TRUE,11500
1503,17,middle,5800,1399,TRUE,5800
1503,17,right,2200,2199,FALSE,3200
1606,17,returning_champion,13000,2000,TRUE,11400
1606,17,middle,2500,2500,FALSE,2500
1606,17,right,4100,1000,FALSE,3400
1605,17,returning_champion,3500,3499,TRUE,3500
1605,17,middle,10200,1800,FALSE,10600
1605,17,right,-100,N/A,N/A,1400
1604,17,returning_champion,2700,1000,FALSE,3300
1604,17,middle,6500,500,TRUE,6100
1604,17,right,400,398,FALSE,1300
1603,17,returning_champion,12900,1100,TRUE,11700
1603,17,middle,5600,3000,TRUE,5500
1603,17,right,1000,900,TRUE,1000
1602,17,returning_champion,11200,1200,FALSE,11500
1602,17,middle,3400,3399,FALSE,3900
1602,17,right,2500,25,TRUE,2500
1601,17,returning_champion,6100,100,TRUE,6600
1601,17,middle,6200,4000,TRUE,5900
1601,17,right,6200,6200,TRUE,6200
1600,17,returning_champion,5700,5101,TRUE,5700
1600,17,middle,1100,1050,TRUE,5100
1600,17,right,5400,3199,TRUE,5500
1599,17,returning_champion,4200,1601,FALSE,4600
1599,17,middle,-300,N/A,N/A,700
1599,17,right,2900,2834,FALSE,2900
1598,17,returning_champion,3600,2300,FALSE,4200
1598,17,middle,3900,3301,FALSE,4900
1598,17,right,600,600,FALSE,600
1597,17,returning_champion,5000,4601,FALSE,6700
1597,17,middle,600,600,FALSE,1400
1597,17,right,4800,3500,FALSE,5600
1596,17,returning_champion,6800,6799,TRUE,6900
1596,17,middle,5100,5099,FALSE,5100
1596,17,right,8700,5000,TRUE,6500
1595,17,returning_champion,3300,1200,FALSE,3300
1595,17,middle,7300,300,FALSE,7700
1595,17,right,2200,2200,FALSE,2300
1593,17,returning_champion,6000,700,FALSE,3500
1593,17,middle,2600,2600,FALSE,2600
1593,17,right,-1900,N/A,N/A,-1100
1592,17,returning_champion,1300,100,FALSE,900
1592,17,middle,5200,1,FALSE,5200
1592,17,right,10400,0,FALSE,9300
1591,17,returning_champion,2800,2500,FALSE,2800
1591,17,middle,5800,5800,FALSE,5800
1591,17,right,12800,1200,TRUE,12000
1590,17,returning_champion,6300,6299,FALSE,6300
1590,17,middle,18200,200,FALSE,7200
1590,17,right,2300,2300,FALSE,2300
1589,17,returning_champion,13400,1600,TRUE,12700
1589,17,middle,3900,3899,FALSE,3900
1589,17,right,3900,3889,FALSE,3900
1588,17,returning_champion,9600,9500,TRUE,8400
1588,17,middle,1400,1400,TRUE,1400
1588,17,right,10600,9000,TRUE,6400
1778,17,returning_champion,5200,5200,FALSE,6000
1778,17,middle,5200,5199,FALSE,5200
1778,17,right,1800,1800,FALSE,1800
3058,17,returning_champion,5400,4500,TRUE,5300
3058,17,middle,3400,0,FALSE,4900
3058,17,right,4700,4699,TRUE,4700
3056,17,returning_champion,9700,2000,TRUE,9700
3056,17,middle,6100,6000,TRUE,6100
3056,17,right,7000,7000,TRUE,4700
3052,17,returning_champion,3500,1200,FALSE,4100
3052,17,middle,2300,1000,TRUE,4300
3052,17,right,1800,1800,FALSE,1800
3049,17,returning_champion,8300,8300,TRUE,6600
3049,17,middle,11100,10000,FALSE,8900
3049,17,right,4800,4700,FALSE,4800
458,17,returning_champion,5000,2700,FALSE,4000
458,17,middle,5500,4500,FALSE,4800
458,17,right,3800,1800,FALSE,3800
456,17,returning_champion,5800,500,FALSE,5800
456,17,middle,2600,2598,FALSE,3400
456,17,right,3100,2700,FALSE,3600
454,17,returning_champion,4300,4000,FALSE,5300
454,17,middle,5500,5400,FALSE,5700
454,17,right,5200,400,TRUE,5200
2282,17,returning_champion,4900,4898,FALSE,5700
2282,17,middle,6400,3500,FALSE,6000
2282,17,right,3600,3600,FALSE,4400
2281,17,returning_champion,5200,2300,FALSE,4500
2281,17,middle,1400,1399,FALSE,1400
2281,17,right,8300,2200,TRUE,7100
2280,17,returning_champion,1600,1500,TRUE,1800
2280,17,middle,7700,2000,TRUE,8700
2280,17,right,4800,1001,FALSE,4800
2279,17,returning_champion,8200,4000,FALSE,6200
2279,17,middle,8600,7801,TRUE,7300
2279,17,right,2000,1900,FALSE,2000
2278,17,returning_champion,6400,6400,FALSE,5000
2278,17,middle,10100,2800,TRUE,9600
2278,17,right,-600,N/A,N/A,-600
2277,17,returning_champion,5300,1501,TRUE,5300
2277,17,middle,3400,2000,FALSE,3400
2277,17,right,2300,2298,FALSE,4200
2276,17,returning_champion,3800,1600,FALSE,3900
2276,17,middle,5300,2301,TRUE,6000
2276,17,right,2200,2000,TRUE,2200
2275,17,returning_champion,7800,500,TRUE,7400
2275,17,middle,2100,100,TRUE,2100
2275,17,right,9600,1400,FALSE,10100
2260,17,returning_champion,800,800,TRUE,1300
2260,17,middle,9400,600,FALSE,10200
2260,17,right,2000,0,TRUE,2500
2259,17,returning_champion,7400,7000,TRUE,7400
2259,17,middle,-600,N/A,N/A,-600
2259,17,right,6200,6000,FALSE,6700
2258,17,returning_champion,-1300,N/A,N/A,-1300
2258,17,middle,3100,1000,TRUE,3400
2258,17,right,8500,2000,FALSE,8300
2257,17,returning_champion,6800,4000,FALSE,6800
2257,17,middle,3500,3200,FALSE,5500
2257,17,right,400,400,FALSE,1100
2256,17,returning_champion,5400,5400,TRUE,5900
2256,17,middle,4100,4000,FALSE,4600
2256,17,right,4700,3500,FALSE,4700
2255,17,returning_champion,16300,8699,TRUE,12700
2255,17,middle,3200,3199,FALSE,2900
2255,17,right,3800,3800,TRUE,3800
2254,17,returning_champion,7600,5000,TRUE,8500
2254,17,middle,0,N/A,N/A,0
2254,17,right,6100,0,FALSE,7000
2251,17,returning_champion,5500,3500,FALSE,7000
2251,17,middle,-500,N/A,N/A,-500
2251,17,right,6800,3500,FALSE,6800
2250,17,returning_champion,8000,8000,TRUE,9000
2250,17,middle,8000,4000,FALSE,7600
2250,17,right,1600,0,FALSE,1600
2249,17,returning_champion,11600,1900,TRUE,11400
2249,17,middle,6600,6600,FALSE,6600
2249,17,right,-200,N/A,N/A,2800
2248,17,returning_champion,4400,4400,TRUE,4400
2248,17,middle,7300,7000,FALSE,5300
2248,17,right,10400,4300,TRUE,9700
2247,17,returning_champion,11700,0,FALSE,11700
2247,17,middle,5000,5000,FALSE,4800
2247,17,right,4600,1600,FALSE,4500
2246,17,returning_champion,8100,1101,FALSE,9100
2246,17,middle,2600,2599,FALSE,2100
2246,17,right,4600,2401,FALSE,3900
2245,17,returning_champion,8700,2701,FALSE,8700
2245,17,middle,5700,0,TRUE,6000
2245,17,right,2500,2500,FALSE,2500
3113,17,returning_champion,5000,2000,TRUE,6500
3113,17,middle,3600,3000,FALSE,3600
3113,17,right,-2100,N/A,N/A,-1700
3112,17,returning_champion,8100,1500,FALSE,7900
3112,17,middle,4800,4800,FALSE,4800
3112,17,right,2400,1900,FALSE,2200
3111,17,returning_champion,8200,600,TRUE,9200
3111,17,middle,3900,1100,FALSE,3900
3111,17,right,3400,3399,TRUE,3900
3105,17,returning_champion,1800,0,FALSE,2200
3105,17,middle,8000,200,TRUE,7500
3105,17,right,6000,5999,FALSE,6300
3107,17,returning_champion,1400,1398,FALSE,1400
3107,17,middle,10800,2799,FALSE,10300
3107,17,right,4000,1555,TRUE,4100
2237,17,returning_champion,8100,3101,FALSE,8100
2237,17,middle,5600,5599,TRUE,5400
2237,17,right,4400,4000,FALSE,3300
2236,17,returning_champion,5500,500,FALSE,5400
2236,17,middle,2500,2498,FALSE,4500
2236,17,right,2300,2299,FALSE,2300
2235,17,returning_champion,1500,1500,TRUE,3500
2235,17,middle,5200,5001,TRUE,5200
2235,17,right,6600,3801,TRUE,6200
2234,17,returning_champion,4100,2802,FALSE,4100
2234,17,middle,5400,2900,FALSE,5000
2234,17,right,2400,2400,FALSE,3400
2233,17,returning_champion,4000,3900,FALSE,3700
2233,17,middle,1500,1500,FALSE,3500
2233,17,right,6100,1901,TRUE,6100
2232,17,returning_champion,7000,1201,TRUE,6600
2232,17,middle,3700,3500,TRUE,4900
2232,17,right,4100,4099,TRUE,4100
2221,17,returning_champion,7300,1900,TRUE,7600
2221,17,middle,4600,2800,FALSE,5800
2221,17,right,2400,2400,TRUE,2400
2220,17,returning_champion,500,500,TRUE,500
2220,17,middle,5700,2901,TRUE,5300
2220,17,right,4300,2500,TRUE,4100
2219,17,returning_champion,4200,2601,FALSE,4500
2219,17,middle,3400,3400,TRUE,3400
2219,17,right,2700,2690,TRUE,2700
2218,17,returning_champion,9000,3000,FALSE,6800
2218,17,middle,5000,5000,FALSE,5000
2218,17,right,5900,5000,TRUE,5400
2217,17,returning_champion,2300,2299,TRUE,4300
2217,17,middle,8300,300,TRUE,9300
2217,17,right,2500,2200,FALSE,2500
2216,17,returning_champion,7000,801,TRUE,7000
2216,17,middle,4600,4500,FALSE,4600
2216,17,right,7800,6200,FALSE,7900
2215,17,returning_champion,6000,0,TRUE,4800
2215,17,middle,2700,2601,FALSE,2700
2215,17,right,7000,5000,TRUE,5600
2214,17,returning_champion,6400,1100,FALSE,8400
2214,17,middle,6500,6400,TRUE,7200
2214,17,right,2600,2300,FALSE,2600
2213,17,returning_champion,8700,101,TRUE,8700
2213,17,middle,4400,4200,TRUE,5500
2213,17,right,2300,2200,TRUE,2300
2212,17,returning_champion,7700,701,FALSE,8300
2212,17,middle,4200,4200,FALSE,4600
2212,17,right,3000,1500,FALSE,3000
2211,17,returning_champion,1800,1799,TRUE,1800
2211,17,middle,14400,5600,FALSE,11400
2211,17,right,2700,2000,FALSE,2700
2210,17,returning_champion,3700,3200,FALSE,3700
2210,17,middle,1700,1698,FALSE,3300
2210,17,right,3400,301,FALSE,4800
2209,17,returning_champion,200,0,FALSE,200
2209,17,middle,8800,8401,FALSE,8800
2209,17,right,8600,8100,TRUE,9300
2208,17,returning_champion,4000,2100,FALSE,4800
2208,17,middle,6000,3001,FALSE,6300
2208,17,right,4500,4500,FALSE,4500
1877,17,returning_champion,4800,3201,FALSE,4800
1877,17,middle,3200,3199,FALSE,3700
1877,17,right,4000,2100,FALSE,5200
1876,17,returning_champion,3800,3800,FALSE,3400
1876,17,middle,8700,300,FALSE,8300
1876,17,right,4000,4000,FALSE,4000
1873,17,returning_champion,7400,6000,TRUE,7900
1873,17,middle,3200,3000,FALSE,3200
1873,17,right,7400,3752,TRUE,8200
2298,17,returning_champion,4900,4900,FALSE,6300
2298,17,middle,6300,0,FALSE,6300
2298,17,right,5500,5500,FALSE,8500
2297,17,returning_champion,10100,3500,FALSE,10100
2297,17,middle,9000,2000,TRUE,9800
2297,17,right,3400,2100,FALSE,2300
2296,17,returning_champion,8700,900,FALSE,8700
2296,17,middle,9600,7801,TRUE,9500
2296,17,right,3900,2099,FALSE,3900
2295,17,returning_champion,10400,3001,FALSE,10200
2295,17,middle,600,600,FALSE,600
2295,17,right,6700,6699,TRUE,9200
2294,17,returning_champion,9400,801,TRUE,9000
2294,17,middle,5100,4400,FALSE,5100
2294,17,right,1200,1198,TRUE,1700
2293,17,returning_champion,9700,501,TRUE,10900
2293,17,middle,5100,2600,FALSE,6100
2293,17,right,1300,700,FALSE,1200
2292,17,returning_champion,7200,1800,TRUE,6800
2292,17,middle,12400,2001,TRUE,11000
2292,17,right,6000,1500,TRUE,6000
318,17,returning_champion,7800,2201,TRUE,11300
318,17,middle,4800,3001,TRUE,4800
318,17,right,5000,1000,FALSE,5500
2291,17,returning_champion,2500,2000,TRUE,2500
2291,17,middle,6400,1601,TRUE,7900
2291,17,right,4000,3000,FALSE,4100
2290,17,returning_champion,11000,1,FALSE,11800
2290,17,middle,3700,3500,TRUE,3700
2290,17,right,-100,N/A,N/A,-100
1867,17,returning_champion,9700,4101,TRUE,8900
1867,17,middle,2300,2300,FALSE,2300
1867,17,right,6800,3200,TRUE,7600
1866,17,returning_champion,4500,4000,TRUE,4500
1866,17,middle,5400,400,FALSE,6300
1866,17,right,6400,4401,FALSE,6800
147,17,returning_champion,13100,8000,FALSE,11700
147,17,middle,2500,100,FALSE,3800
147,17,right,1100,999,FALSE,1100
145,17,returning_champion,12600,2600,TRUE,12200
145,17,middle,3300,3300,TRUE,3300
145,17,right,4100,2501,TRUE,4100
140,17,returning_champion,9900,701,TRUE,9500
140,17,middle,3000,1700,FALSE,3000
140,17,right,5300,4601,FALSE,4600
138,17,returning_champion,15000,1000,FALSE,13700
138,17,middle,6800,500,FALSE,7400
138,17,right,1200,1200,FALSE,1200
137,17,returning_champion,4900,0,TRUE,4900
137,17,middle,5100,5100,TRUE,7000
137,17,right,7800,2401,TRUE,7800
1861,17,returning_champion,7300,5900,FALSE,7300
1861,17,middle,1600,400,FALSE,2800
1861,17,right,8000,7300,FALSE,8900
1859,17,returning_champion,3100,3100,TRUE,3600
1859,17,middle,4300,1901,TRUE,4300
1859,17,right,9000,399,TRUE,6900
1857,17,returning_champion,2700,2700,TRUE,2700
1857,17,middle,5700,5700,TRUE,3900
1857,17,right,6400,700,TRUE,7400
1855,17,returning_champion,4000,400,FALSE,4400
1855,17,middle,5200,2000,FALSE,4700
1855,17,right,1800,1799,FALSE,2800
1854,17,returning_champion,2200,1100,FALSE,2800
1854,17,middle,7400,6401,FALSE,7000
1854,17,right,6900,3000,FALSE,6900
1853,17,returning_champion,5000,5000,FALSE,4800
1853,17,middle,9000,1100,TRUE,8600
1853,17,right,4900,4899,FALSE,6100
1852,17,returning_champion,6800,601,TRUE,7000
1852,17,middle,3700,3100,FALSE,3200
1852,17,right,2799,2500,TRUE,4800
1849,17,returning_champion,9400,6401,FALSE,5800
1849,17,middle,1400,1400,FALSE,2200
1849,17,right,7900,7899,TRUE,7900
1848,17,returning_champion,5800,3801,TRUE,5800
1848,17,middle,3600,3600,TRUE,4700
1848,17,right,4800,4799,TRUE,4700
1847,17,returning_champion,3100,0,FALSE,5100
1847,17,middle,3700,0,FALSE,3700
1847,17,right,12400,4000,FALSE,11200
1845,17,returning_champion,12500,3099,FALSE,9100
1845,17,middle,300,300,FALSE,5300
1845,17,right,4700,100,FALSE,4700
1843,17,returning_champion,8400,1601,TRUE,6000
1843,17,middle,2600,2500,TRUE,2600
1843,17,right,5000,201,TRUE,6500
1278,17,returning_champion,2400,2400,FALSE,5600
1278,17,middle,8000,1500,FALSE,7800
1278,17,right,3100,1800,FALSE,3100
1841,17,returning_champion,6800,6799,FALSE,6800
1841,17,middle,9600,4000,TRUE,9900
1841,17,right,6600,5400,FALSE,6600
1840,17,returning_champion,5000,4500,TRUE,4000
1840,17,middle,4700,2500,FALSE,4700
1840,17,right,15400,5300,TRUE,9500
3103,17,returning_champion,6000,6000,TRUE,5600
3103,17,middle,2500,2500,TRUE,5100
3103,17,right,11000,5000,TRUE,10600
3101,17,returning_champion,10800,900,TRUE,10800
3101,17,middle,2000,2000,FALSE,3300
3101,17,right,4900,4800,FALSE,4100
3099,17,returning_champion,-1500,N/A,N/A,-1500
3099,17,middle,6400,5800,TRUE,5500
3099,17,right,5800,5800,TRUE,7100
1258,17,returning_champion,5200,5200,FALSE,5200
1258,17,middle,5800,4700,FALSE,6600
1258,17,right,5000,5000,TRUE,5000
3097,17,returning_champion,2600,2600,TRUE,2600
3097,17,middle,9000,2000,TRUE,9200
3097,17,right,1700,1700,TRUE,2300
1839,17,returning_champion,2300,2101,TRUE,6300
1839,17,middle,8700,200,FALSE,8700
1839,17,right,4400,4400,FALSE,4400
1837,17,returning_champion,10300,2299,TRUE,11100
1837,17,middle,4000,801,FALSE,3800
1837,17,right,2400,2300,TRUE,2400
1836,17,returning_champion,2900,2800,FALSE,2900
